    192,   16.3806553,   28.7206001
    193,   13.0838556,   29.2801323
    194,   9.80328274,   29.8634682
    195,   6.53161955,   30.4598961
    196,   3.26459384,   31.0626526
    197,   22.8786983,    25.587183
    198,   19.5220661,   26.1083508
    199,   16.2178421,   26.6973686
    200,   12.9479465,   27.3283386
    201,   9.69828701,   27.9836216
    202,   6.45976162,   28.6520138
    203,   3.22758389,   29.3261204
    204,   22.6443558,   23.4311829
    205,   19.2864742,   24.0333176
    206,   16.0025425,   24.7001381
    207,   12.7664528,   25.4035492
    208,   9.55762768,   26.1271667
    209,   6.36345863,    26.861124
    210,    3.1780355,   27.5985317
    211,   22.3109303,    21.277401
    212,   18.9369926,   21.9946861
    213,   15.6827106,   22.7533035
    214,   12.4995728,    23.528656
    215,   9.35352421,   24.3119278
    216,   6.22579908,   25.0987282
    217,   3.10835838,   25.8851871
    218,   21.7749786,   19.1204128
    219,    18.385603,   20.0180931
    220,   15.1964149,   20.8861179
    221,   12.1063337,   21.7277565
    222,   9.06033134,    22.554781
    223,    6.0326705,   23.3746948
    224,   3.01307917,   24.1900692
    225,   2.74181771,   20.8632507
    226,   2.53447127,   19.2549019
    227,   2.30237174,   17.6660843
    228,   2.05630159,   16.0919456
    229,    1.8044107,   14.5343351
    230,   1.55167556,   13.0048323
    231,    1.2970525,   11.5352192
    232,   5.47228384,      20.0583
    233,   5.05743313,   18.5022469
    234,   4.59407139,   16.9841137
    235,   4.10312891,   15.4941406
    236,   3.60150552,   14.0323696
    237,   3.10156679,   12.6099119
    238,   2.61001611,   11.2496843
    239,   8.19432545,   19.2422905
    240,   7.56767845,   17.7305908
    241,     6.870327,    16.274128
    242,   6.13307953,   14.8578396
    243,   5.38150787,   13.4778671
    244,   4.63535452,    12.142169
    245,   3.90831113,    10.869359
    246,   10.9086962,   18.4011059
    247,   10.0581675,   16.9233246
    248,   9.11858177,   15.5190449
    249,   8.13067627,   14.1668253
    250,    7.1272645,   12.8573895
    251,   6.13335466,   11.5946579
    252,   5.16759014,    10.393858
    253,   13.6182232,   17.5044422
    254,   12.5144711,   16.0493431
    255,   11.3152218,   14.6911087
    256,   10.0699768,   13.3985291
    257,   8.81367779,   12.1550007
    258,   7.57228565,   10.9594841
    259,   6.36675787,    9.8237772
    260,   16.3363533,   16.4962101
    261,   14.9158649,    15.059166
    262,   13.4269657,   13.7517099
    263,   11.9170761,   12.5253143
    264,   10.4112473,   11.3533764
    265,   8.92882824,   10.2290592
    266,   7.48896456,   9.16051102
    267,   19.0849934,   15.2870531
    268,   17.2278404,   13.8899517
    269,   15.4108543,   12.6601276
    270,   13.6349707,   11.5221529
    271,   11.8921947,   10.4391565
    272,   10.1843872,   9.39936638
    273,   8.52276802,   8.40704632
    274,   10.3126335,   6.66453505
    275,   11.0269518,   5.66573954
    276,   11.6278172,   4.59634399
    277,   12.1279106,    3.4774847
    278,   12.5311956,   2.32581568
    279,   12.8416595,   1.15876985
    280,   12.3644485,   7.47072029
    281,   13.2193031,   6.34380484
    282,   13.9539013,    5.1440115
    283,   14.5860081,   3.89230371
    284,   15.1295052,   2.60709763
    285,   15.5968924,   1.30476677
    286,   14.4596672,   8.29789734
    287,   15.4618597,   7.04039764
    288,   16.3328419,   5.70477104
    289,   17.0995998,   4.31489038
    290,    17.785017,   2.89050436
    291,   18.4103165,   1.44771528
    292,   16.5997658,   9.14178753
    293,   17.7542267,   7.74599552
    294,   18.7625656,   6.26882458
    295,   19.6622486,   4.73711872
    296,   20.4844151,   3.17146349
    297,   21.2552528,   1.58791137
    298,   18.8135929,   10.0017815
    299,   20.1233215,   8.45087528
    300,   21.2629757,   6.82339287
    301,   22.2849159,   5.14758253
    302,   23.2295322,    3.4424274
    303,   24.1265984,   1.72233629
    304,   21.1747437,    10.882761
    305,    22.628746,   9.14215088
    306,   23.8755188,   7.35132551
    307,   24.9927673,   5.53178883
    308,   26.0324173,   3.69405174
    309,   27.0274906,   1.84688818
    310,   23.8150063,    11.785162
    311,   25.3549442,   9.79444885
    312,   26.6501083,   7.82855511
    313,   27.8134632,   5.87309933
    314,   28.9062366,   3.91706252
    315,   29.9620438,   1.95803654
    316,   35.9284706,   2.13155079
    317,    38.980629,   2.17050624
    318,   42.0579796,   2.19364071
    319,   45.1502533,   2.20751119
    320,    48.250618,   2.21639752
    321,    51.355072,   2.22278309
    322,   54.4614754,   2.22798371
    323,   57.5687637,   2.23264933
    324,   60.6764374,   2.23708344
    325,   63.7842751,   2.24142027
    326,   66.8921814,   2.24571848
    327,   34.8627243,    4.2564373
    328,   37.9690895,   4.33605433
    329,   41.1236191,   4.38415003
    330,   44.3071518,   4.41327524
    331,   47.5067329,   4.43193483
    332,   50.7146263,   4.44520998
    333,     53.92659,   4.45586967
    334,   57.1404572,   4.46531677
    335,   60.3551712,   4.47422552
    336,   63.5702667,   4.48290348
    337,   66.7854004,   4.49148083
    338,   33.7957687,   6.38044453
    339,   36.9674263,    6.5015192
    340,   40.2049103,   6.57489681
    341,   43.4814644,   6.61944437
    342,   46.7797203,   6.64797831
    343,   50.0893936,   6.66818714
    344,   53.4047852,   6.68429279
    345,   56.7229233,    6.6984663
    346,   60.0423508,   6.71176577
    347,   63.3622665,   6.72467852
    348,      66.6819,   6.73740482
    349,   32.7242737,   8.51808548
    350,   35.9892235,   8.67794037
    351,   39.3243637,   8.77306461
    352,    42.698555,   8.83047199
    353,   46.0942764,   8.86733437
    354,   49.5016289,   8.89356995
    355,   52.9150391,   8.91454697
    356,   56.3314972,    8.9330225
    357,   59.7494278,   8.95035076
    358,   63.1677856,   8.96715546
    359,   66.5853119,   8.98368549
    360,   31.6481857,   10.7030849
    361,    35.062973,   10.8862019
    362,   38.5200462,   10.9903555
    363,   41.9967728,   11.0529156
    364,   45.4853745,    11.093914
    365,   48.9815712,   11.1238823
    366,    52.482357,   11.1483555
    367,    55.985733,    11.170187
    368,   59.4904709,   11.1907883
    369,   62.9955597,   11.2108192
    370,   66.4995804,   11.2305412
    371,   30.5833626,   12.9969168
    372,   34.2398796,   13.1539631
    373,   37.8419571,   13.2388554
    374,   41.4179764,   13.2925072
    375,   44.9871826,   13.3309326
    376,   48.5569496,   13.3612309
    377,   52.1287689,   13.3871965
    378,   55.7022972,   13.4109888
    379,   59.2769852,    13.433754
    380,   62.8522873,   13.4560537
    381,   66.4273376,   13.4781227
    382,   66.3260422,   17.9755783
    383,    66.315567,   20.2263317
    384,   66.3187866,    22.477787
    385,   66.3300705,   24.7296581
    386,   66.3457108,   26.9817505
    387,   66.3635406,   29.2339573
    388,   66.3824158,   31.4862175
    389,   66.4017639,   33.7385025
    390,   66.4213181,    35.990799
    391,   66.4409561,   38.2430954
    392,   66.4606247,   40.4953957
    393,   66.4803162,   42.7476959
    394,     62.65728,   17.9514122
    395,   62.6353683,    20.202877
    396,   62.6404495,   22.4557228
    397,   62.6618729,    24.709404
    398,   62.6923752,   26.9635506
    399,   62.7275772,   29.2179413
    400,   62.7650757,   31.4724464
    401,   62.8036385,   33.7270126
    402,   62.8426819,   35.9815979
    403,   62.8819275,   38.2361908
    404,   62.9212608,   40.4907913
    405,   62.9606285,   42.7453995
    406,   58.9912338,   17.9273529
    407,   58.9576416,   20.1795349
    408,   58.9639359,   22.4337463
    409,   58.9948654,    24.689209
    410,   59.0397453,   26.9453888
    411,   59.0920029,   29.2019424
    412,    59.147934,   31.4586887
    413,   59.2056122,   33.7155228
    414,   59.2640915,   35.9723969
    415,   59.3229256,     38.22929
    416,   59.3819046,   40.4861908
    417,   59.4409409,   42.7430992
    418,    55.326683,   17.9032822
    419,   55.2813187,   20.1562271
    420,   55.2885246,   22.4118061
    421,   55.3286095,   24.6690464
    422,   55.3875847,   26.9272461
    423,   55.4566956,   29.1859589
    424,    55.530941,   31.4449348
    425,    55.607666,   33.7040405
    426,   55.6855392,   35.9631996
    427,   55.7639389,   38.2223892
    428,   55.8425522,   40.4815903
    429,   55.9212608,   42.7407951
    430,   51.6630745,   17.8790436
    431,    51.605835,   20.1328583
    432,   51.6137695,   22.3898563
    433,   51.6628189,   24.6488876
    434,   51.7357254,    26.909111
    435,   51.8215714,   29.1699829
    436,   51.9140472,   31.4311886
    437,   52.0097733,   33.6925583
    438,   52.1070175,   35.9540062
    439,   52.2049637,   38.2154922
    440,   52.3032074,   40.4769897
    441,   52.4015884,   42.7384949
    442,    48.000351,   17.8543682
    443,   47.9310608,   20.1094189
    444,   47.9396019,   22.3680573
    445,    47.997509,    24.628994
    446,   48.0842552,   26.8912811
    447,   48.1867561,   29.1543121
    448,   48.2974052,   31.4177284
    449,    48.412075,   33.6813354
    450,   48.5286598,   35.9450378
    451,    48.646122,   38.2087784
    452,   48.7639694,   40.4725418
    453,   48.8819885,   42.7363129
    454,   44.3386765,   17.8294907
    455,   44.2575073,   20.0872898
    456,   44.2669868,   22.3485374
    457,   44.3339767,   24.6118393
    458,   44.4346046,   26.8762932
    459,   44.5536804,   29.1413651
    460,   44.6823425,   31.4067574
    461,   44.8157768,   33.6723099
    462,   44.9514847,   35.9379501
    463,   45.0882568,   38.2036247
    464,   45.2254982,   40.4693184
    465,   45.3628616,     42.73489
    466,    40.676384,   17.8082161
    467,   40.5860519,   20.0736809
    468,   40.5991211,   22.3403015
    469,   40.6767693,    24.606926
    470,   40.7918205,   26.8733406
    471,   40.9273071,   29.1396046
    472,   41.0734253,    31.405798
    473,   41.2248573,   33.6719666
    474,    41.378849,   35.9381371
    475,   41.5340424,   38.2043114
    476,   41.6896858,   40.4703445
    477,   41.8452072,   42.7358093
    478,   37.0036354,   17.8032951
    479,    36.915844,   20.0877953
    480,   36.9418716,    22.364727
